n_age,b_gender,n_income,n_daysWithoutFrequency,n_lifetimeValue,b_useByTime,b_waterActivities,b_fitnessActivities,b_teamActivities,b_combatActivities,n_allowedWeeklyVisits,n_allowedVisits,n_realVisits,n_renewals,b_dropout,n_timeAsCustomer,c_timeAsCustomer,n_recency,c_recency,n_frequenciesWeek,c_frequenciesWeek,n_classesWeek,c_classesWeek,n_classesVisit,c_classesVisit,n_ratioUtilization,c_utilization,n_spentPerMonth,b_rareActivities
19.0,0,900.0,134.0,115.40000000000003,0,0.0,0.0,0.0,1.0,7.0,60.97,0.0,0.0,1,148.0,3-6m,591,>12m,0.0945945945945946,<0.1,0.0,0,0.0,0,0.0,<25%,23.3918918918919,0.0
2.0,1,0.0,5.0,108.19999999999999,0,1.0,0.0,0.0,0.0,2.0,17.140000000000004,6.0,1.0,0,108.0,3-6m,5,<1w,0.3888888888888889,0.2-0.5,0.25925925925925924,0.1-0.5,0.6666666666666666,0.5-1,35.00583430571761,25-50%,30.055555555555554,0.0
25.0,0,2110.0,11.0,293.6,0,0.0,1.0,0.0,1.0,7.0,60.97,12.0,2.0,1,284.0,6-12m,1197,>12m,1.380281690140845,1-2,0.0,0,0.0,0,19.681810726586846,<25%,31.01408450704226,0.0
26.0,1,1350.0,51.0,291.0,0,1.0,1.0,0.0,0.0,7.0,60.97,2.0,2.0,1,481.0,12m+,531,>12m,0.5384615384615384,0.5-1,0.0,0,0.0,0,3.2803017877644742,<25%,18.14968814968815,0.0
16.0,1,0.0,8.0,500.1,0,0.0,1.0,0.0,1.0,7.0,30.03,5.0,4.0,0,1500.0,12m+,8,1-2w,0.14933333333333335,0.1-0.2,0.126,0.1-0.5,0.84375,0.5-1,16.65001665001665,<25%,10.002,1.0
56.0,1,8160.0,109.0,85.6,0,0.0,1.0,0.0,0.0,7.0,30.03,0.0,0.0,1,134.0,3-6m,902,>12m,0.26119402985074625,0.2-0.5,0.0,0,0.0,0,0.0,<25%,19.16417910447761,0.0
26.0,1,2370.0,53.0,72.40000000000003,1,0.0,1.0,0.0,0.0,7.0,67.97,2.0,0.0,1,113.0,3-6m,510,>12m,0.37168141592920356,0.2-0.5,0.0,0,0.0,0,2.9424746211563924,<25%,19.22123893805311,0.0
21.0,0,1700.0,198.0,53.599999999999994,0,0.0,1.0,0.0,0.0,7.0,28.98,13.0,1.0,1,226.0,6-12m,1704,>12m,0.3716814159292037,0.2-0.5,0.0,0,0.0,0,44.858523119392686,25-50%,7.11504424778761,0.0
22.0,1,2180.0,39.0,34.0,0,0.0,1.0,0.0,0.0,7.0,52.01,7.0,0.0,1,52.0,1-3m,1283,>12m,0.9423076923076923,0.5-1,0.0,0,0.0,0,13.458950201884253,<25%,19.615384615384617,0.0
2.0,1,0.0,64.0,161.8,0,1.0,0.0,0.0,0.0,2.0,17.42,0.0,2.0,1,187.0,6-12m,726,>12m,0.0748663101604278,<0.1,0.0748663101604278,<0.1,1.0,0.5-1,0.0,<25%,25.957219251336902,0.0
23.0,0,2050.0,8.999999999999986,201.9,0,0.0,1.0,0.0,0.0,7.0,24.01,5.0,1.0,0,402.0,12m+,9,1-2w,0.9577114427860697,0.5-1,0.0,0,0.0,0,20.824656393169512,<25%,15.067164179104477,0.0
9.0,1,0.0,43.0,1099.02,0,1.0,0.0,0.0,0.0,4.0,34.84,3.0,2.0,1,1054.0,12m+,500,>12m,1.1024667931688805,1-2,1.1091081593927894,>1,1.0060240963855422,>1,8.610792192881744,<25%,31.281404174573055,0.0
22.0,1,1740.0,47.0,51.400000000000006,0,0.0,1.0,0.0,0.0,7.0,63.98,3.0,0.0,1,110.0,3-6m,504,>12m,0.3181818181818182,0.2-0.5,0.0,0,0.0,0,4.688965301656768,<25%,14.01818181818182,0.0
23.0,0,2770.0,46.0,82.0,0,0.0,1.0,0.0,0.0,7.0,60.97,3.0,0.0,1,129.0,3-6m,1256,>12m,0.5968992248062015,0.5-1,0.0,0,0.0,0,4.920452681646712,<25%,19.069767441860467,0.0
20.0,1,2030.0,54.0,73.6,0,0.0,1.0,0.0,0.0,7.0,60.97,3.0,2.0,1,413.0,12m+,595,>12m,0.1864406779661017,0.1-0.2,0.0,0,0.0,0,4.920452681646712,<25%,5.346246973365616,0.0
22.0,1,1150.0,129.0,202.1,0,0.0,1.0,0.0,0.0,7.0,60.97,3.0,3.0,1,525.0,12m+,765,>12m,0.28,0.2-0.5,0.0,0,0.0,0,4.920452681646712,<25%,11.548571428571428,0.0
20.0,1,1450.0,71.0,130.0,0,1.0,0.0,0.0,0.0,7.0,60.97,0.0,0.0,1,165.0,3-6m,528,>12m,0.7212121212121212,0.5-1,0.0,0,0.0,0,0.0,<25%,23.636363636363637,0.0
33.0,0,2460.0,51.0,361.6,0,1.0,0.0,0.0,0.0,3.0,26.13,1.0,0.0,1,266.0,6-12m,562,>12m,0.42105263157894735,0.2-0.5,0.3157894736842105,0.1-0.5,0.75,0.5-1,3.827018752391887,<25%,40.78195488721805,0.0
30.0,1,3170.0,44.99999999999999,23.600000000000023,0,0.0,1.0,0.0,0.0,7.0,59.01,5.0,0.0,1,307.0,6-12m,525,>12m,0.31921824104234525,0.2-0.5,0.0,0,0.0,0,8.47314014573801,<25%,2.306188925081435,0.0
21.0,1,2400.0,2.0,262.6,0,0.0,1.0,0.0,0.0,7.0,21.98,5.0,2.0,0,605.0,12m+,2,<1w,0.6132231404958678,0.5-1,0.0,0,0.0,0,22.747952684258415,<25%,13.021487603305786,0.0
22.0,1,1410.0,73.0,83.59999999999997,0,1.0,0.0,0.0,0.0,7.0,60.97,0.0,0.0,1,100.0,3-6m,1100,>12m,0.14,0.1-0.2,0.0,0,0.0,0,0.0,<25%,25.079999999999988,0.0
7.0,1,0.0,38.0,1009.1499999999999,0,1.0,0.0,0.0,0.0,2.0,17.42,4.0,4.0,1,1079.0,12m+,831,>12m,0.603336422613531,0.5-1,0.5838739573679332,0.5-1,0.967741935483871,0.5-1,22.96211251435132,<25%,28.057924003707132,0.0
21.0,0,1700.0,1.0,224.0,0,0.0,1.0,0.0,0.0,7.0,62.02,4.0,1.0,0,393.0,12m+,1,<1w,1.4783715012722647,1-2,0.0,0,0.0,0,6.449532408900354,<25%,17.099236641221374,0.0
22.0,1,1300.0,97.0,212.2,0,0.0,0.0,1.0,0.0,7.0,60.97,2.0,1.0,1,344.0,6-12m,1603,>12m,0.28488372093023256,0.2-0.5,0.0,0,0.0,0,3.2803017877644742,<25%,18.50581395348837,0.0
22.0,1,1870.0,3.0,50.69999999999999,0,0.0,1.0,0.0,0.0,7.0,21.98,10.0,0.0,0,30.0,<1m,3,<1w,2.3333333333333335,2-3,0.0,0,0.0,0,45.49590536851683,25-50%,50.69999999999999,0.0
23.0,0,1970.0,34.0,148.6,0,0.0,1.0,0.0,0.0,7.0,59.99,11.0,0.0,1,167.0,3-6m,1368,>12m,1.970059880239521,1-2,0.0,0,0.0,0,18.336389398233038,<25%,26.694610778443113,0.0
19.0,1,880.0,3.0,127.69999999999999,0,0.0,1.0,0.0,0.0,7.0,60.97,7.0,1.0,0,233.0,6-12m,3,<1w,0.9613733905579399,0.5-1,0.0,0,0.0,0,11.481056257175661,<25%,16.442060085836907,0.0
3.0,0,0.0,101.0,409.1,0,1.0,0.0,0.0,0.0,2.0,17.42,0.0,2.0,1,311.0,6-12m,894,>12m,0.42765273311897106,0.2-0.5,0.29260450160771706,0.1-0.5,0.6842105263157895,0.5-1,0.0,<25%,39.46302250803859,0.0
40.0,1,2000.0,180.0,102.6,0,0.0,1.0,0.0,0.0,7.0,28.98,2.0,1.0,1,252.0,6-12m,1686,>12m,0.05555555555555555,<0.1,0.0,0,0.0,0,6.901311249137336,<25%,12.214285714285714,0.0
38.0,1,2820.0,268.0,71.19999999999996,0,0.0,1.0,0.0,0.0,7.0,28.98,4.0,1.0,1,317.0,6-12m,1774,>12m,0.2870662460567823,0.2-0.5,0.0,0,0.0,0,13.802622498274673,<25%,6.738170347003151,0.0
22.0,0,2750.0,36.0,280.2,0,0.0,0.0,0.0,1.0,7.0,52.01,4.0,1.0,1,395.0,12m+,1492,>12m,1.2582278481012659,1-2,0.0,0,0.0,0,7.690828686791002,<25%,21.281012658227848,0.0
23.0,0,2050.0,180.0,99.1,0,0.0,1.0,0.0,0.0,7.0,60.97,0.0,1.0,1,194.0,6-12m,1686,>12m,0.03608247422680412,<0.1,0.0,0,0.0,0,0.0,<25%,15.324742268041236,0.0
27.0,1,1860.0,350.0,47.19999999999999,0,1.0,0.0,0.0,0.0,2.0,17.42,0.0,1.0,1,369.0,12m+,1858,>12m,0.0948509485094851,<0.1,0.0948509485094851,<0.1,1.0,0.5-1,0.0,<25%,3.837398373983739,0.0
16.0,1,1480.0,67.0,256.8,0,0.0,0.0,1.0,0.0,2.0,17.42,0.0,0.0,1,291.0,6-12m,181,3-12m,0.24054982817869416,0.2-0.5,0.24054982817869416,0.1-0.5,1.0,0.5-1,0.0,<25%,26.474226804123713,0.0
19.0,0,1310.0,117.0,228.6,0,0.0,0.0,0.0,1.0,7.0,52.99,0.0,1.0,1,270.0,6-12m,840,>12m,0.4925925925925926,0.2-0.5,0.0,0,0.0,0,0.0,<25%,25.4,0.0
25.0,1,2570.0,175.0,37.60000000000002,0,0.0,1.0,0.0,0.0,7.0,28.98,5.0,1.0,1,198.0,6-12m,1681,>12m,0.17676767676767677,0.1-0.2,0.0,0,0.0,0,17.25327812284334,<25%,5.696969696969701,0.0
21.0,0,2240.0,84.0,53.599999999999994,0,0.0,1.0,0.0,0.0,7.0,28.98,3.0,1.0,1,147.0,3-6m,1590,>12m,0.38095238095238093,0.2-0.5,0.0,0,0.0,0,10.351966873706004,<25%,10.93877551020408,0.0
23.0,1,2290.0,15.0,145.2,0,0.0,1.0,0.0,0.0,7.0,30.03,1.0,2.0,1,429.0,12m+,953,>12m,0.2937062937062937,0.2-0.5,0.0,0,0.0,0,3.33000333000333,<25%,10.153846153846153,0.0
20.0,1,1450.0,329.0,53.20000000000002,0,0.0,1.0,0.0,0.0,7.0,28.98,4.0,1.0,1,344.0,6-12m,1835,>12m,0.08139534883720931,<0.1,0.0,0,0.0,0,13.802622498274673,<25%,4.639534883720931,0.0
55.0,1,3940.0,2.0,65.19999999999999,1,0.0,1.0,0.0,0.0,7.0,55.02,0.0,0.0,1,40.0,1-3m,94,3-12m,0.175,0.1-0.2,0.0,0,0.0,0,0.0,<25%,48.89999999999999,0.0
23.0,0,1690.0,2.0,570.4,0,0.0,1.0,0.0,1.0,7.0,60.97,13.0,2.0,0,773.0,12m+,2,<1w,0.851228978007762,0.5-1,0.0,0,0.0,0,21.321961620469082,<25%,22.13712807244502,0.0
56.0,0,5560.0,48.0,70.6,0,0.0,1.0,0.0,0.0,7.0,53.97,2.0,0.0,1,54.0,1-3m,1382,>12m,0.12962962962962962,0.1-0.2,0.0,0,0.0,0,3.705762460626274,<25%,39.22222222222222,0.0
20.0,1,2000.0,36.0,48.599999999999994,0,0.0,1.0,0.0,0.0,7.0,56.98,2.0,0.0,1,57.0,1-3m,759,>12m,0.24561403508771928,0.2-0.5,0.0,0,0.0,0,3.5100035100035103,<25%,25.578947368421048,0.0
20.0,0,1630.0,25.999999999999993,123.6,0,0.0,1.0,0.0,1.0,7.0,60.97,3.0,0.0,1,62.0,1-3m,1045,>12m,0.45161290322580644,0.2-0.5,0.0,0,0.0,0,4.920452681646712,<25%,59.806451612903224,0.0
34.0,0,2690.0,57.0,634.1,0,1.0,0.0,0.0,0.0,1.0,8.71,1.0,1.0,1,680.0,12m+,1244,>12m,0.42205882352941176,0.2-0.5,0.38088235294117645,0.1-0.5,0.9024390243902439,0.5-1,11.48105625717566,<25%,27.975,0.0
22.0,1,1460.0,39.0,149.85,0,0.0,0.0,0.0,1.0,7.0,60.97,4.0,0.0,1,126.0,3-6m,1249,>12m,0.4444444444444444,0.2-0.5,0.0,0,0.0,0,6.5606035755289485,<25%,35.67857142857143,0.0
20.0,0,1770.0,15.0,47.19999999999999,0,0.0,1.0,0.0,0.0,7.0,28.98,3.0,0.0,0,29.0,<1m,15,2-4w,0.7241379310344828,0.5-1,0.0,0,0.0,0,10.351966873706004,<25%,48.82758620689654,0.0
32.0,1,1110.0,15.0,100.4,0,1.0,0.0,0.0,0.0,7.0,60.97,13.0,0.0,1,69.0,1-3m,339,3-12m,1.4202898550724639,1-2,0.0,0,0.0,0,21.321961620469082,<25%,43.652173913043484,0.0
24.0,1,2250.0,41.00000000000001,203.59999999999997,0,0.0,1.0,0.0,0.0,7.0,60.97,5.0,0.0,1,265.0,6-12m,521,>12m,2.7471698113207546,2-3,0.0,0,0.0,0,8.200754469411185,<25%,23.049056603773582,0.0
17.0,0,1320.0,148.0,1060.85,0,0.0,0.0,1.0,0.0,4.0,33.72,0.0,5.0,1,1368.0,12m+,720,>12m,0.015350877192982455,<0.1,0.005116959064327485,<0.1,0.3333333333333333,<0.5,0.0,<25%,23.264254385964907,1.0
30.0,1,2300.0,19.0,169.9,0,1.0,1.0,0.0,0.0,7.0,38.99,11.0,0.0,1,186.0,6-12m,252,3-12m,1.2795698924731183,1-2,0.0,0,0.0,0,28.212362144139522,25-50%,27.403225806451612,0.0
38.0,1,4080.0,55.0,213.6,0,1.0,0.0,0.0,0.0,7.0,62.02,3.0,2.0,1,191.0,6-12m,686,>12m,0.2931937172774869,0.2-0.5,0.0,0,0.0,0,4.837149306675266,<25%,33.54973821989529,0.0
21.0,1,1680.0,41.00000000000001,147.7,0,0.0,1.0,1.0,0.0,7.0,62.02,8.0,4.0,1,1215.0,12m+,92,3-12m,0.05185185185185185,<0.1,0.005761316872427984,<0.1,0.1111111111111111,<0.5,12.899064817800708,<25%,3.6469135802469133,0.0
37.0,0,2870.0,61.0,578.95,1,0.0,1.0,0.0,0.0,7.0,60.97,8.0,6.0,1,1797.0,12m+,153,3-12m,0.5843071786310517,0.5-1,0.0,0,0.0,0,13.121207151057897,<25%,9.665275459098499,0.0
22.0,1,1460.0,5.0,73.6,0,0.0,1.0,0.0,0.0,7.0,30.03,10.0,0.0,1,64.0,1-3m,916,>12m,1.859375,1-2,0.0,0,0.0,0,33.3000333000333,25-50%,34.5,0.0
17.0,1,2070.0,73.0,308.6,0,0.0,0.0,0.0,0.0,2.0,17.42,0.0,0.0,1,153.0,3-6m,1347,>12m,0.1830065359477124,0.1-0.2,0.13725490196078433,0.1-0.5,0.75,0.5-1,0.0,<25%,60.509803921568626,1.0
45.0,1,3340.0,35.0,98.4,0,0.0,1.0,0.0,0.0,7.0,56.0,6.0,0.0,1,109.0,3-6m,492,>12m,0.3853211009174312,0.2-0.5,0.0,0,0.0,0,10.714285714285714,<25%,27.082568807339452,0.0
72.0,0,7640.0,3.0,183.2,0,0.0,0.0,0.0,0.0,7.0,27.019999999999996,13.0,1.0,0,176.0,3-6m,3,<1w,2.028409090909091,2-3,0.0,0,0.0,0,48.11250925240563,25-50%,31.227272727272723,1.0
28.0,1,2310.0,54.0,55.400000000000006,0,0.0,1.0,0.0,0.0,7.0,60.97,1.0,0.0,1,95.0,3-6m,534,>12m,0.4421052631578947,0.2-0.5,0.0,0,0.0,0,1.6401508938822371,<25%,17.494736842105265,0.0
5.0,1,0.0,5.0,1381.55,0,1.0,0.0,0.0,0.0,2.0,17.42,6.0,5.0,0,1707.0,12m+,5,<1w,0.5946104276508495,0.5-1,0.5823081429408319,0.5-1,0.9793103448275862,0.5-1,34.44316877152698,25-50%,24.280316344463973,0.0
22.0,0,1660.0,59.0,156.5,0,0.0,0.0,0.0,1.0,7.0,60.97,1.0,0.0,1,163.0,3-6m,1333,>12m,0.04294478527607362,<0.1,0.0,0,0.0,0,1.6401508938822371,<25%,28.803680981595093,0.0
38.0,1,2620.0,16.0,77.44999999999999,0,0.0,1.0,0.0,0.0,6.2,28.0,9.0,0.0,0,49.0,1-3m,16,2-4w,1.2857142857142858,1-2,1.2857142857142858,>1,1.0,0.5-1,32.142857142857146,25-50%,47.418367346938766,0.0
27.0,0,2480.0,4.0,155.6,0,0.0,1.0,0.0,0.0,7.0,60.97,9.0,0.0,1,163.0,3-6m,1191,>12m,0.8159509202453987,0.5-1,0.0,0,0.0,0,14.761358044940135,<25%,28.638036809815947,0.0
42.0,0,5470.0,63.0,347.6,1,0.0,1.0,0.0,0.0,7.0,60.97,9.0,1.0,1,644.0,12m+,520,>12m,1.4891304347826086,1-2,0.0,0,0.0,0,14.761358044940135,<25%,16.19254658385093,0.0
28.0,1,2470.0,21.0,332.8,0,0.0,1.0,0.0,0.0,7.0,30.03,3.0,3.0,1,806.0,12m+,901,>12m,0.2518610421836228,0.2-0.5,0.0,0,0.0,0,9.99000999000999,<25%,12.387096774193548,0.0
22.0,1,2730.0,128.0,43.60000000000002,0,0.0,1.0,0.0,0.0,7.0,28.98,4.0,1.0,1,152.0,3-6m,1634,>12m,0.18421052631578946,0.1-0.2,0.0,0,0.0,0,13.802622498274673,<25%,8.605263157894742,0.0
6.0,1,0.0,40.0,107.19999999999999,0,1.0,0.0,0.0,0.0,4.0,15.999999999999996,5.0,2.0,1,419.0,12m+,833,>12m,0.2004773269689738,0.2-0.5,0.11694510739856802,0.1-0.5,0.5833333333333331,0.5-1,31.250000000000007,25-50%,7.675417661097851,0.0
32.0,1,4460.0,8.0,20.899999999999977,0,0.0,0.0,0.0,0.0,7.0,3.990000000000002,0.0,0.0,1,8.0,<1m,1183,>12m,0.875,0.5-1,0.875,0.5-1,1.0,0.5-1,0.0,<25%,78.37499999999991,1.0
66.0,1,3790.0,193.0,43.60000000000002,0,0.0,1.0,0.0,0.0,7.0,60.97,0.0,0.0,1,270.0,6-12m,1380,>12m,0.3111111111111112,0.2-0.5,0.0,0,0.0,0,0.0,<25%,4.844444444444447,0.0
40.0,1,3740.0,14.0,80.5,0,0.0,1.0,0.0,0.0,7.0,35.98,9.0,0.0,1,126.0,3-6m,156,3-12m,1.5,1-2,0.0,0,0.0,0,25.013896609227352,25-50%,19.166666666666664,0.0
23.0,1,1550.0,64.0,243.2,0,0.0,0.0,0.0,1.0,7.0,60.97,5.0,1.0,1,337.0,6-12m,1570,>12m,0.6023738872403561,0.5-1,0.0,0,0.0,0,8.200754469411185,<25%,21.649851632047476,0.0
23.0,1,2410.0,19.0,214.1,0,0.0,1.0,0.0,1.0,7.0,35.0,1.0,2.0,1,474.0,12m+,161,3-12m,0.17721518987341778,0.1-0.2,0.0,0,0.0,0,2.857142857142857,<25%,13.550632911392405,0.0
14.0,0,0.0,353.0,386.67,0,1.0,0.0,0.0,0.0,4.0,34.84,2.0,1.0,1,639.0,12m+,863,>12m,0.5367762128325508,0.5-1,0.514866979655712,0.5-1,0.9591836734693877,0.5-1,5.74052812858783,<25%,18.153521126760563,0.0
33.0,0,2790.0,19.0,101.6,0,0.0,1.0,0.0,0.0,7.0,30.03,7.0,0.0,1,63.0,1-3m,916,>12m,2.7777777777777777,2-3,0.0,0,0.0,0,23.310023310023308,<25%,48.38095238095237,0.0
22.0,1,1310.0,59.0,51.10000000000002,0,0.0,0.0,0.0,1.0,7.0,59.99,1.0,0.0,1,61.0,1-3m,904,>12m,0.11475409836065574,0.1-0.2,0.0,0,0.0,0,1.666944490748458,<25%,25.131147540983616,0.0
5.0,1,0.0,127.0,286.1,0,1.0,0.0,0.0,0.0,2.0,25.72,0.0,2.0,1,323.0,6-12m,920,>12m,0.4984520123839009,0.2-0.5,0.21671826625386997,0.1-0.5,0.43478260869565216,<0.5,0.0,<25%,26.57275541795666,0.0
20.0,1,2110.0,44.99999999999999,266.45,0,0.0,1.0,0.0,0.0,7.0,67.97,3.0,2.0,1,515.0,12m+,1232,>12m,0.6524271844660194,0.5-1,0.0,0,0.0,0,4.413711931734589,<25%,15.521359223300971,0.0
16.0,0,0.0,17.0,1342.7,0,1.0,0.0,1.0,0.0,4.0,13.16,2.0,6.0,0,1941.0,12m+,17,2-4w,0.20195775373518804,0.2-0.5,0.20195775373518804,0.1-0.5,1.0,0.5-1,15.19756838905775,<25%,20.75270479134467,0.0
39.0,0,3090.0,204.0,339.6,0,1.0,0.0,0.0,0.0,7.0,60.97,0.0,0.0,1,266.0,6-12m,661,>12m,0.21052631578947367,0.2-0.5,0.0,0,0.0,0,0.0,<25%,38.300751879699256,0.0
32.0,0,2400.0,158.0,315.0,1,0.0,1.0,0.0,0.0,7.0,59.01,3.0,3.0,1,1379.0,12m+,615,>12m,0.4010152284263959,0.2-0.5,0.0,0,0.0,0,5.083884087442806,<25%,6.852791878172589,0.0
22.0,1,2230.0,24.0,97.70000000000002,0,0.0,1.0,0.0,0.0,7.0,60.97,7.0,0.0,1,103.0,3-6m,314,3-12m,1.2233009708737863,1-2,0.0,0,0.0,0,11.481056257175661,<25%,28.456310679611654,0.0
22.0,0,2360.0,0.0,496.5,0,0.0,1.0,0.0,1.0,7.0,28.98,8.0,2.0,0,657.0,12m+,0,<1w,0.5540334855403348,0.5-1,0.0,0,0.0,0,27.605244996549345,25-50%,22.671232876712327,0.0
19.0,0,1540.0,20.0,47.60000000000002,0,0.0,1.0,0.0,0.0,7.0,30.03,2.0,0.0,1,30.0,<1m,1112,>12m,0.4666666666666667,0.2-0.5,0.0,0,0.0,0,6.66000666000666,<25%,47.60000000000002,0.0
43.0,1,4410.0,27.0,298.2,0,0.0,1.0,0.0,0.0,7.0,60.97,2.0,1.0,1,283.0,6-12m,45,1-2m,2.0035335689045937,2-3,0.0,0,0.0,0,3.2803017877644742,<25%,31.611307420494697,0.0
23.0,1,1838.0,73.0,226.6,0,0.0,0.0,0.0,0.0,7.0,60.97,0.0,0.0,1,94.0,3-6m,1347,>12m,0.14893617021276595,0.1-0.2,0.0,0,0.0,0,0.0,<25%,72.31914893617021,1.0
50.0,1,5010.0,12.0,628.1,0,1.0,1.0,0.0,0.0,7.0,60.97,2.0,1.0,1,627.0,12m+,154,3-12m,0.7926634768740032,0.5-1,0.0,0,0.0,0,3.2803017877644742,<25%,30.05263157894737,0.0
22.0,1,2060.0,64.0,168.8,0,1.0,1.0,0.0,0.0,7.0,60.97,0.0,1.0,1,647.0,12m+,1274,>12m,0.0865533230293663,<0.1,0.04327666151468315,<0.1,0.5,<0.5,0.0,<25%,7.826893353941268,0.0
20.0,1,2020.0,352.0,68.5,0,0.0,1.0,0.0,0.0,7.0,23.03,0.0,2.0,1,370.0,12m+,555,>12m,0.07567567567567568,<0.1,0.0,0,0.0,0,0.0,<25%,5.554054054054054,0.0
19.0,0,1640.0,47.0,55.400000000000006,0,0.0,1.0,0.0,0.0,7.0,60.97,5.0,0.0,1,90.0,1-3m,527,>12m,0.8555555555555555,0.5-1,0.0,0,0.0,0,8.200754469411185,<25%,18.46666666666667,0.0
17.0,0,1870.0,19.0,441.0,0,0.0,0.0,1.0,0.0,4.0,33.72,2.0,6.0,0,1974.0,12m+,19,2-4w,0.0070921985815602835,<0.1,0.0070921985815602835,<0.1,1.0,0.5-1,5.931198102016608,<25%,6.702127659574468,0.0
72.0,1,4730.0,54.0,126.1,0,1.0,0.0,0.0,0.0,7.0,60.97,3.0,0.0,1,109.0,3-6m,1480,>12m,0.3211009174311927,0.2-0.5,0.0,0,0.0,0,4.920452681646712,<25%,34.70642201834862,0.0
4.0,1,0.0,22.000000000000007,740.88,0,1.0,0.0,0.0,0.0,2.0,17.42,3.0,1.0,1,652.0,12m+,1209,>12m,0.38650306748466257,0.2-0.5,0.2791411042944785,0.1-0.5,0.7222222222222222,0.5-1,17.22158438576349,<25%,34.08957055214724,0.0
32.0,0,2110.0,89.0,57.599999999999994,0,0.0,0.0,0.0,1.0,7.0,59.99,3.0,1.0,1,111.0,3-6m,1595,>12m,0.1891891891891892,0.1-0.2,0.0,0,0.0,0,5.0008334722453744,<25%,15.567567567567565,0.0
15.0,1,0.0,11.0,120.4,0,1.0,0.0,0.0,0.0,2.0,17.42,2.0,0.0,1,92.0,3-6m,342,3-12m,0.30434782608695654,0.2-0.5,0.15217391304347827,0.1-0.5,0.5,<0.5,11.48105625717566,<25%,39.26086956521739,0.0
33.0,0,3890.0,36.0,246.6,0,0.0,1.0,0.0,0.0,7.0,60.97,16.0,2.0,1,419.0,12m+,829,>12m,0.5513126491646778,0.5-1,0.0,0,0.0,0,26.242414302115794,25-50%,17.6563245823389,0.0
27.0,1,2350.0,8.999999999999986,108.59999999999997,0,0.0,1.0,0.0,0.0,7.0,59.99,17.0,0.0,1,80.0,1-3m,1318,>12m,2.1875,2-3,0.0,0,0.0,0,28.338056342723785,25-50%,40.72499999999999,0.0
29.0,1,2320.0,131.0,111.1,0,0.0,0.0,1.0,0.0,4.0,137.16,0.0,1.0,1,163.0,3-6m,1637,>12m,0.34355828220858897,0.2-0.5,0.34355828220858897,0.1-0.5,1.0,0.5-1,0.0,<25%,20.447852760736193,0.0
55.0,1,6380.0,67.0,61.599999999999994,0,0.0,1.0,0.0,0.0,7.0,30.03,3.0,0.0,1,84.0,1-3m,860,>12m,0.25,0.2-0.5,0.0,0,0.0,0,9.99000999000999,<25%,22.0,0.0
21.0,1,1580.0,21.0,127.9,0,0.0,1.0,0.0,0.0,7.0,28.98,4.0,0.0,1,192.0,6-12m,224,3-12m,1.09375,1-2,0.0,0,0.0,0,13.802622498274673,<25%,19.984375,0.0
20.0,1,2010.0,10.0,44.80000000000001,0,0.0,1.0,0.0,0.0,7.0,35.0,9.0,0.0,1,42.0,1-3m,213,3-12m,1.5,1-2,0.0,0,0.0,0,25.714285714285715,25-50%,32.00000000000001,0.0
27.0,0,3660.0,13.0,65.40000000000003,0,0.0,1.0,0.0,0.0,7.0,39.97,6.0,0.0,1,40.0,1-3m,367,>12m,1.05,1-2,0.0,0,0.0,0,15.011258443832874,<25%,49.050000000000026,0.0
10.999999999999998,0,0.0,10.0,56.60000000000002,0,0.0,0.0,0.0,0.0,1.0,3.5700000000000003,3.0,0.0,1,25.0,<1m,1197,>12m,0.84,0.5-1,0.0,0,0.0,0,84.03361344537815,>75%,67.92000000000003,1.0
18.0,1,1350.0,2.0,278.6,0,0.0,1.0,0.0,0.0,7.0,30.03,7.0,0.0,1,237.0,6-12m,878,>12m,1.8016877637130801,1-2,0.0,0,0.0,0,23.310023310023308,<25%,35.26582278481013,0.0
24.0,1,1560.0,44.0,152.6,0,0.0,1.0,0.0,0.0,7.0,60.97,2.0,0.0,1,304.0,6-12m,1254,>12m,0.8289473684210527,0.5-1,0.0,0,0.0,0,3.2803017877644742,<25%,15.059210526315791,0.0
12.0,0,0.0,3.0,1941.2,0,1.0,0.0,0.0,0.0,4.0,34.84,14.0,5.0,0,1807.0,12m+,3,<1w,0.689540675152186,0.5-1,0.6159380188157166,0.5-1,0.8932584269662921,0.5-1,40.1836969001148,25-50%,32.22800221361373,0.0
30.0,1,3020.0,86.0,158.6,0,0.0,0.0,0.0,0.0,2.0,17.72,0.0,0.0,1,121.0,3-6m,1451,>12m,0.17355371900826447,0.1-0.2,0.17355371900826447,0.1-0.5,1.0,0.5-1,0.0,<25%,39.32231404958677,1.0
30.0,0,2640.0,38.0,80.4,0,0.0,1.0,0.0,0.0,7.0,39.97,2.0,0.0,1,51.0,1-3m,393,>12m,0.27450980392156865,0.2-0.5,0.0,0,0.0,0,5.003752814610959,<25%,47.294117647058826,0.0
15.0,0,0.0,6.0,1045.8,0,1.0,0.0,0.0,0.0,2.0,5.719999999999999,2.0,5.0,0,1594.0,12m+,6,<1w,0.35131744040150564,0.2-0.5,0.24592220828105396,0.1-0.5,0.7,0.5-1,34.965034965034974,25-50%,19.682559598494354,0.0
25.0,0,1970.0,106.0,203.2,0,0.0,1.0,0.0,0.0,7.0,60.97,3.0,1.0,1,317.0,6-12m,1612,>12m,0.7728706624605678,0.5-1,0.0,0,0.0,0,4.920452681646712,<25%,19.230283911671922,0.0
